miRNA name	pos:mut	second_trim_rCMC_cont_IP	second_trim_rCMC_PE_IP	second_trim_rCMC_cont_IP (PM+1MM+2MM)	second_trim_rCMC_PE_IP (PM+1MM+2MM)
mmu-miR-30c-5p	3:TA	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	6:AG	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	6:AT	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	7:CA	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	9:TC	1.0	0.0	1661.0	2480.0
mmu-miR-30c-5p	10:CG	1.0	0.0	1661.0	2480.0
mmu-miR-30c-5p	10:CT	0.0	2.0	1661.0	2480.0
mmu-miR-30c-5p	11:CA	2.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	11:CG	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	12:TA	1.0	0.0	1661.0	2480.0
mmu-miR-30c-5p	12:TC	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	14:CA	1.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	14:CG	1.0	0.0	1661.0	2480.0
mmu-miR-30c-5p	15:AG	1.0	0.0	1661.0	2480.0
mmu-miR-30c-5p	15:AT	1.0	0.0	1661.0	2480.0
mmu-miR-30c-5p	17:TA	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	17:TC	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	19:TA	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	19:TC	1.0	0.0	1661.0	2480.0
mmu-miR-30c-5p	20:CT	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	22:GA	0.0	1.0	1661.0	2480.0
mmu-miR-30c-5p	22:GT	1.0	0.0	1661.0	2480.0
mmu-miR-30c-5p	23:CA	5.0	13.0	1661.0	2480.0
mmu-miR-30c-5p	23:CT	4.0	7.0	1661.0	2480.0
mmu-miR-30c-5p	22:GA,23:CA	1.0	3.0	1661.0	2480.0
mmu-miR-30d-3p	PM	0.0	1.0	0.0	4.0
mmu-miR-30d-3p	8:TC	0.0	1.0	0.0	4.0
mmu-miR-30d-3p	22:CT	0.0	2.0	0.0	4.0
mmu-miR-30d-5p	PM	8079.0	11318.0	8171.0	11450.0
mmu-miR-30d-5p	1:TG	0.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	2:GA	2.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	2:GT	3.0	7.0	8171.0	11450.0
mmu-miR-30d-5p	3:TA	0.0	2.0	8171.0	11450.0
mmu-miR-30d-5p	3:TC	1.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	4:AG	1.0	0.0	8171.0	11450.0
mmu-miR-30d-5p	4:AT	0.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	5:AG	1.0	0.0	8171.0	11450.0
mmu-miR-30d-5p	5:AT	1.0	0.0	8171.0	11450.0
mmu-miR-30d-5p	6:AC	1.0	3.0	8171.0	11450.0
mmu-miR-30d-5p	7:CA	2.0	0.0	8171.0	11450.0
mmu-miR-30d-5p	7:CT	2.0	2.0	8171.0	11450.0
mmu-miR-30d-5p	8:AG	0.0	3.0	8171.0	11450.0
mmu-miR-30d-5p	8:AT	1.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	9:TA	1.0	0.0	8171.0	11450.0
mmu-miR-30d-5p	10:CA	0.0	3.0	8171.0	11450.0
mmu-miR-30d-5p	10:CG	1.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	10:CT	1.0	3.0	8171.0	11450.0
mmu-miR-30d-5p	11:CA	4.0	3.0	8171.0	11450.0
mmu-miR-30d-5p	11:CT	1.0	3.0	8171.0	11450.0
mmu-miR-30d-5p	13:CA	7.0	2.0	8171.0	11450.0
mmu-miR-30d-5p	13:CG	2.0	0.0	8171.0	11450.0
mmu-miR-30d-5p	14:GT	4.0	13.0	8171.0	11450.0
mmu-miR-30d-5p	15:AC	0.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	16:CA	1.0	0.0	8171.0	11450.0
mmu-miR-30d-5p	16:CT	0.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	17:TC	0.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	18:GA	2.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	18:GT	7.0	3.0	8171.0	11450.0
mmu-miR-30d-5p	19:GA	3.0	0.0	8171.0	11450.0
mmu-miR-30d-5p	19:GT	8.0	13.0	8171.0	11450.0
mmu-miR-30d-5p	20:AG	0.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	20:AT	1.0	0.0	8171.0	11450.0
mmu-miR-30d-5p	21:AG	2.0	2.0	8171.0	11450.0
mmu-miR-30d-5p	21:AT	0.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	22:GA	26.0	47.0	8171.0	11450.0
mmu-miR-30d-5p	22:GC	0.0	1.0	8171.0	11450.0
mmu-miR-30d-5p	22:GT	6.0	9.0	8171.0	11450.0
mmu-miR-30d-5p	14:GT,22:GA	0.0	1.0	8171.0	11450.0
mmu-miR-30e-3p	PM	661.0	1214.0	1438.0	2598.0
mmu-miR-30e-3p	1:CA	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	7:GT	2.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	9:CA	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	10:GA	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	10:GT	1.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	11:GT	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	15:TG	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	16:TA	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	17:TC	0.0	2.0	1438.0	2598.0
mmu-miR-30e-3p	20:AG	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	21:GC	5.0	7.0	1438.0	2598.0
mmu-miR-30e-3p	21:GT	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	22:CA	16.0	11.0	1438.0	2598.0
mmu-miR-30e-3p	22:CG	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	22:CT	736.0	1335.0	1438.0	2598.0
mmu-miR-30e-3p	2:TC,22:CT	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	3:TC,22:CT	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	4:TA,22:CT	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	4:TC,22:CT	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	5:CG,10:GT	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	9:CA,22:CT	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	9:CT,22:CT	0.0	2.0	1438.0	2598.0
mmu-miR-30e-3p	10:GA,22:CT	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	10:GT,22:CT	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	11:GC,22:CT	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	12:AG,22:CT	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	12:AT,22:CT	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	14:GT,22:CT	0.0	3.0	1438.0	2598.0
mmu-miR-30e-3p	16:TA,22:CT	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	17:TC,22:CT	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	19:CA,22:CT	0.0	1.0	1438.0	2598.0
mmu-miR-30e-3p	20:AT,22:CT	1.0	0.0	1438.0	2598.0
mmu-miR-30e-3p	21:GC,22:CT	5.0	8.0	1438.0	2598.0
mmu-miR-30e-3p	21:GT,22:CT	0.0	3.0	1438.0	2598.0
mmu-miR-30e-5p	PM	341.0	813.0	348.0	829.0
mmu-miR-30e-5p	2:GA	0.0	1.0	348.0	829.0
mmu-miR-30e-5p	2:GT	0.0	5.0	348.0	829.0
mmu-miR-30e-5p	14:GA	0.0	1.0	348.0	829.0
mmu-miR-30e-5p	14:GT	3.0	3.0	348.0	829.0
mmu-miR-30e-5p	19:GT	4.0	4.0	348.0	829.0
mmu-miR-30e-5p	22:GA	0.0	1.0	348.0	829.0
mmu-miR-30e-5p	22:GT	0.0	1.0	348.0	829.0
mmu-miR-31-3p	PM	17.0	39.0	18.0	39.0
mmu-miR-31-3p	1:TC	1.0	0.0	18.0	39.0
mmu-miR-31-5p	PM	32110.0	26970.0	32348.0	27209.0
mmu-miR-31-5p	1:AC	1.0	0.0	32348.0	27209.0
mmu-miR-31-5p	1:AG	1.0	2.0	32348.0	27209.0
mmu-miR-31-5p	1:AT	1.0	2.0	32348.0	27209.0
mmu-miR-31-5p	2:GA	2.0	1.0	32348.0	27209.0
mmu-miR-31-5p	2:GC	3.0	0.0	32348.0	27209.0
mmu-miR-31-5p	2:GT	5.0	9.0	32348.0	27209.0
mmu-miR-31-5p	3:GA	1.0	3.0	32348.0	27209.0
mmu-miR-31-5p	3:GC	2.0	1.0	32348.0	27209.0
mmu-miR-31-5p	3:GT	13.0	13.0	32348.0	27209.0
mmu-miR-31-5p	4:CA	2.0	3.0	32348.0	27209.0
mmu-miR-31-5p	4:CG	1.0	2.0	32348.0	27209.0
mmu-miR-31-5p	4:CT	6.0	4.0	32348.0	27209.0
mmu-miR-31-5p	5:AG	3.0	3.0	32348.0	27209.0
mmu-miR-31-5p	5:AT	2.0	2.0	32348.0	27209.0
mmu-miR-31-5p	6:AG	3.0	2.0	32348.0	27209.0
mmu-miR-31-5p	6:AT	1.0	4.0	32348.0	27209.0
mmu-miR-31-5p	7:GA	2.0	4.0	32348.0	27209.0
mmu-miR-31-5p	7:GC	3.0	0.0	32348.0	27209.0
mmu-miR-31-5p	7:GT	9.0	17.0	32348.0	27209.0
mmu-miR-31-5p	8:AG	1.0	1.0	32348.0	27209.0
mmu-miR-31-5p	8:AT	1.0	2.0	32348.0	27209.0
mmu-miR-31-5p	9:TA	2.0	3.0	32348.0	27209.0
mmu-miR-31-5p	9:TC	1.0	2.0	32348.0	27209.0
mmu-miR-31-5p	10:GA	2.0	2.0	32348.0	27209.0
mmu-miR-31-5p	10:GC	2.0	3.0	32348.0	27209.0
mmu-miR-31-5p	10:GT	4.0	13.0	32348.0	27209.0
mmu-miR-31-5p	11:CA	6.0	5.0	32348.0	27209.0
mmu-miR-31-5p	11:CG	1.0	1.0	32348.0	27209.0
mmu-miR-31-5p	11:CT	9.0	8.0	32348.0	27209.0
mmu-miR-31-5p	12:TA	1.0	3.0	32348.0	27209.0
mmu-miR-31-5p	12:TC	4.0	7.0	32348.0	27209.0
mmu-miR-31-5p	12:TG	1.0	0.0	32348.0	27209.0
mmu-miR-31-5p	13:GA	5.0	5.0	32348.0	27209.0
mmu-miR-31-5p	13:GC	2.0	4.0	32348.0	27209.0
mmu-miR-31-5p	13:GT	8.0	12.0	32348.0	27209.0
mmu-miR-31-5p	14:GA	2.0	3.0	32348.0	27209.0
mmu-miR-31-5p	14:GC	2.0	6.0	32348.0	27209.0
mmu-miR-31-5p	14:GT	17.0	17.0	32348.0	27209.0
mmu-miR-31-5p	15:CA	4.0	3.0	32348.0	27209.0
mmu-miR-31-5p	15:CG	4.0	2.0	32348.0	27209.0
mmu-miR-31-5p	15:CT	12.0	9.0	32348.0	27209.0
mmu-miR-31-5p	16:AC	1.0	0.0	32348.0	27209.0
mmu-miR-31-5p	16:AG	2.0	1.0	32348.0	27209.0
mmu-miR-31-5p	16:AT	2.0	4.0	32348.0	27209.0
mmu-miR-31-5p	17:TA	2.0	1.0	32348.0	27209.0
mmu-miR-31-5p	17:TC	2.0	3.0	32348.0	27209.0
mmu-miR-31-5p	18:AG	3.0	1.0	32348.0	27209.0
mmu-miR-31-5p	18:AT	3.0	0.0	32348.0	27209.0
mmu-miR-31-5p	19:GA	3.0	1.0	32348.0	27209.0
mmu-miR-31-5p	19:GC	1.0	1.0	32348.0	27209.0
mmu-miR-31-5p	19:GT	6.0	4.0	32348.0	27209.0
mmu-miR-31-5p	20:CA	4.0	4.0	32348.0	27209.0
mmu-miR-31-5p	20:CG	2.0	0.0	32348.0	27209.0
mmu-miR-31-5p	20:CT	4.0	3.0	32348.0	27209.0
mmu-miR-31-5p	21:TA	9.0	2.0	32348.0	27209.0
mmu-miR-31-5p	21:TC	9.0	2.0	32348.0	27209.0
mmu-miR-31-5p	22:GA	22.0	13.0	32348.0	27209.0
mmu-miR-31-5p	22:GC	0.0	2.0	32348.0	27209.0
mmu-miR-31-5p	22:GT	7.0	12.0	32348.0	27209.0
mmu-miR-31-5p	3:GC,14:GT	1.0	0.0	32348.0	27209.0
mmu-miR-31-5p	3:GT,4:CT	0.0	1.0	32348.0	27209.0
mmu-miR-31-5p	4:CT,22:GA	0.0	1.0	32348.0	27209.0
mmu-miR-31-5p	14:GT,15:CT	1.0	0.0	32348.0	27209.0
mmu-miR-31-5p	20:CA,21:TA	1.0	0.0	32348.0	27209.0
mmu-miR-31-5p	21:TG,22:GT	1.0	0.0	32348.0	27209.0
mmu-miR-3100-5p	18:TC	0.0	1.0	1.0	1.0
mmu-miR-3100-5p	18:TC,23:AT	1.0	0.0	1.0	1.0
mmu-miR-3102-3p	PM	97.0	173.0	101.0	181.0
mmu-miR-3102-3p	11:TG	1.0	0.0	101.0	181.0
mmu-miR-3102-3p	14:GA	0.0	1.0	101.0	181.0
mmu-miR-3102-3p	19:CA	0.0	1.0	101.0	181.0
mmu-miR-3102-3p	22:CA	1.0	0.0	101.0	181.0
mmu-miR-3102-3p	23:AT	2.0	6.0	101.0	181.0
mmu-miR-3102-3p.2-3p	PM	39.0	37.0	39.0	37.0
mmu-miR-3102-5p	PM	8.0	16.0	9.0	17.0
mmu-miR-3102-5p	22:GT	1.0	1.0	9.0	17.0
mmu-miR-3102-5p.2-5p	PM	276.0	315.0	282.0	322.0
mmu-miR-3102-5p.2-5p	2:GT	0.0	1.0	282.0	322.0
mmu-miR-3102-5p.2-5p	4:GC	0.0	1.0	282.0	322.0
mmu-miR-3102-5p.2-5p	4:GT	0.0	1.0	282.0	322.0
mmu-miR-3102-5p.2-5p	5:GT	0.0	1.0	282.0	322.0
mmu-miR-3102-5p.2-5p	11:GC	1.0	0.0	282.0	322.0
mmu-miR-3102-5p.2-5p	11:GT	0.0	1.0	282.0	322.0
mmu-miR-3102-5p.2-5p	12:CT	0.0	1.0	282.0	322.0
mmu-miR-3102-5p.2-5p	14:GT	1.0	0.0	282.0	322.0
mmu-miR-3102-5p.2-5p	19:GC	1.0	0.0	282.0	322.0
mmu-miR-3102-5p.2-5p	21:CA	1.0	0.0	282.0	322.0
mmu-miR-3102-5p.2-5p	21:CT	1.0	0.0	282.0	322.0
mmu-miR-3102-5p.2-5p	20:CA,21:CA	1.0	1.0	282.0	322.0
mmu-miR-3107-3p	PM	1.0	1.0	1.0	1.0
mmu-miR-32-3p	PM	75.0	104.0	75.0	104.0
mmu-miR-320-3p	PM	1720.0	2030.0	1987.0	2347.0
mmu-miR-320-3p	1:AC	0.0	1.0	1987.0	2347.0
mmu-miR-320-3p	1:AG	0.0	1.0	1987.0	2347.0
mmu-miR-320-3p	4:AG	2.0	0.0	1987.0	2347.0
mmu-miR-320-3p	5:GT	0.0	1.0	1987.0	2347.0
mmu-miR-320-3p	6:CG	0.0	1.0	1987.0	2347.0
mmu-miR-320-3p	7:TC	1.0	0.0	1987.0	2347.0
mmu-miR-320-3p	8:GT	2.0	0.0	1987.0	2347.0
mmu-miR-320-3p	9:GA	0.0	1.0	1987.0	2347.0
mmu-miR-320-3p	12:TA	0.0	1.0	1987.0	2347.0
mmu-miR-320-3p	12:TC	0.0	1.0	1987.0	2347.0
mmu-miR-320-3p	13:GT	3.0	1.0	1987.0	2347.0
mmu-miR-320-3p	14:AG	1.0	0.0	1987.0	2347.0
mmu-miR-320-3p	15:GA	1.0	0.0	1987.0	2347.0
mmu-miR-320-3p	15:GT	1.0	1.0	1987.0	2347.0
mmu-miR-320-3p	18:GT	0.0	2.0	1987.0	2347.0
mmu-miR-320-3p	19:GA	0.0	1.0	1987.0	2347.0
mmu-miR-320-3p	19:GT	1.0	0.0	1987.0	2347.0
mmu-miR-320-3p	20:CA	1.0	5.0	1987.0	2347.0
mmu-miR-320-3p	20:CT	1.0	2.0	1987.0	2347.0
mmu-miR-320-3p	21:GA	11.0	13.0	1987.0	2347.0
mmu-miR-320-3p	21:GT	5.0	5.0	1987.0	2347.0
mmu-miR-320-3p	22:AC	4.0	6.0	1987.0	2347.0
mmu-miR-320-3p	22:AG	0.0	3.0	1987.0	2347.0
mmu-miR-320-3p	22:AT	143.0	179.0	1987.0	2347.0
mmu-miR-320-3p	17:GT,22:AT	0.0	2.0	1987.0	2347.0
mmu-miR-320-3p	19:GA,20:CA	2.0	0.0	1987.0	2347.0
mmu-miR-320-3p	20:CA,21:GA	58.0	69.0	1987.0	2347.0
mmu-miR-320-3p	20:CA,21:GT	2.0	3.0	1987.0	2347.0
mmu-miR-320-3p	20:CA,22:AC	0.0	1.0	1987.0	2347.0
mmu-miR-320-3p	20:CG,21:GA	1.0	0.0	1987.0	2347.0
mmu-miR-320-3p	20:CT,21:GA	11.0	1.0	1987.0	2347.0
mmu-miR-320-3p	20:CT,21:GT	3.0	3.0	1987.0	2347.0
mmu-miR-320-3p	21:GA,22:AG	3.0	4.0	1987.0	2347.0
mmu-miR-320-3p	21:GA,22:AT	6.0	5.0	1987.0	2347.0
mmu-miR-320-3p	21:GT,22:AT	4.0	4.0	1987.0	2347.0
mmu-miR-320-5p	PM	0.0	1.0	0.0	1.0
mmu-miR-322-3p	PM	105.0	241.0	113.0	255.0
mmu-miR-322-3p	12:GT	0.0	5.0	113.0	255.0
mmu-miR-322-3p	15:GT	3.0	4.0	113.0	255.0
mmu-miR-322-3p	16:CT	0.0	1.0	113.0	255.0
mmu-miR-322-3p	21:CG	0.0	1.0	113.0	255.0
mmu-miR-322-3p	21:CT	3.0	2.0	113.0	255.0
mmu-miR-322-3p	19:CA,21:CA	1.0	0.0	113.0	255.0
mmu-miR-322-3p	19:CA,21:CG	0.0	1.0	113.0	255.0
mmu-miR-322-3p	19:CG,21:CA	1.0	0.0	113.0	255.0
mmu-miR-322-5p	PM	75.0	175.0	78.0	182.0
mmu-miR-322-5p	3:GT	1.0	2.0	78.0	182.0
mmu-miR-322-5p	12:CT	0.0	1.0	78.0	182.0
mmu-miR-322-5p	15:GT	0.0	2.0	78.0	182.0
mmu-miR-322-5p	21:GA	0.0	2.0	78.0	182.0
mmu-miR-322-5p	22:AT	2.0	0.0	78.0	182.0
mmu-miR-323-3p	PM	19.0	31.0	19.0	31.0
mmu-miR-323-5p	PM	2.0	3.0	2.0	5.0
mmu-miR-323-5p	4:TA	0.0	1.0	2.0	5.0
mmu-miR-323-5p	22:CA	0.0	1.0	2.0	5.0
mmu-miR-324-3p	PM	80.0	116.0	81.0	118.0
mmu-miR-324-3p	5:TC	0.0	1.0	81.0	118.0
mmu-miR-324-3p	12:GA	1.0	0.0	81.0	118.0
mmu-miR-324-3p	1:CA,2:CA	0.0	1.0	81.0	118.0
mmu-miR-324-5p	PM	75.0	93.0	84.0	96.0
mmu-miR-324-5p	22:GT	0.0	1.0	84.0	96.0
mmu-miR-324-5p	23:TA	9.0	2.0	84.0	96.0
mmu-miR-325-3p	PM	2.0	0.0	2.0	0.0
mmu-miR-325-5p	PM	1.0	0.0	1.0	0.0
mmu-miR-326-3p	PM	37.0	44.0	47.0	55.0
mmu-miR-326-3p	20:GA	5.0	2.0	47.0	55.0
mmu-miR-326-3p	20:GC	0.0	1.0	47.0	55.0
mmu-miR-326-3p	20:GT	3.0	5.0	47.0	55.0
mmu-miR-326-3p	21:TA	2.0	0.0	47.0	55.0
mmu-miR-326-3p	6:GA,20:GA	0.0	1.0	47.0	55.0
mmu-miR-326-3p	20:GA,21:TA	0.0	1.0	47.0	55.0
mmu-miR-326-3p	20:GT,21:TA	0.0	1.0	47.0	55.0
mmu-miR-326-5p	PM	15.0	8.0	15.0	8.0
mmu-miR-328-3p	PM	754.0	908.0	831.0	992.0
mmu-miR-328-3p	6:CG	0.0	1.0	831.0	992.0
mmu-miR-328-3p	6:CT	0.0	1.0	831.0	992.0
mmu-miR-328-3p	7:CA	1.0	0.0	831.0	992.0
mmu-miR-328-3p	11:CA	1.0	0.0	831.0	992.0
mmu-miR-328-3p	13:GT	0.0	1.0	831.0	992.0
mmu-miR-328-3p	14:CA	0.0	1.0	831.0	992.0
mmu-miR-328-3p	18:TA	1.0	0.0	831.0	992.0
mmu-miR-328-3p	18:TC	0.0	1.0	831.0	992.0
mmu-miR-328-3p	19:CT	1.0	0.0	831.0	992.0
mmu-miR-328-3p	20:CT	0.0	1.0	831.0	992.0
mmu-miR-328-3p	21:GA	1.0	3.0	831.0	992.0
mmu-miR-328-3p	21:GC	3.0	5.0	831.0	992.0
mmu-miR-328-3p	21:GT	11.0	16.0	831.0	992.0
mmu-miR-328-3p	22:TA	45.0	43.0	831.0	992.0
mmu-miR-328-3p	22:TC	3.0	5.0	831.0	992.0
mmu-miR-328-3p	22:TG	2.0	0.0	831.0	992.0
mmu-miR-328-3p	3:GT,22:TA	1.0	0.0	831.0	992.0
mmu-miR-328-3p	16:CA,22:TA	1.0	0.0	831.0	992.0
mmu-miR-328-3p	20:CT,21:GT	1.0	1.0	831.0	992.0
mmu-miR-328-3p	21:GA,22:TA	3.0	2.0	831.0	992.0
mmu-miR-328-3p	21:GC,22:TA	0.0	1.0	831.0	992.0
mmu-miR-328-3p	21:GT,22:TA	2.0	1.0	831.0	992.0
mmu-miR-328-3p	21:GT,22:TC	0.0	1.0	831.0	992.0
mmu-miR-328-5p	PM	3.0	2.0	3.0	2.0
mmu-miR-329-3p	PM	2.0	7.0	2.0	8.0
mmu-miR-329-3p	22:TC	0.0	1.0	2.0	8.0
mmu-miR-329-5p	PM	3.0	2.0	3.0	2.0
mmu-miR-33-5p	PM	0.0	3.0	1.0	3.0
mmu-miR-33-5p	20:CA	1.0	0.0	1.0	3.0
mmu-miR-330-3p	PM	56.0	59.0	59.0	63.0
mmu-miR-330-3p	1:GC	2.0	1.0	59.0	63.0
mmu-miR-330-3p	11:GT	0.0	1.0	59.0	63.0
mmu-miR-330-3p	12:GT	1.0	0.0	59.0	63.0
mmu-miR-330-3p	23:AT	0.0	2.0	59.0	63.0
mmu-miR-330-5p	PM	46.0	53.0	51.0	55.0
mmu-miR-330-5p	22:CA	4.0	2.0	51.0	55.0
mmu-miR-330-5p	22:CT	1.0	0.0	51.0	55.0
mmu-miR-331-3p	PM	14.0	21.0	17.0	24.0
mmu-miR-331-3p	21:AC	3.0	2.0	17.0	24.0
mmu-miR-331-3p	21:AG	0.0	1.0	17.0	24.0
mmu-miR-331-5p	PM	1.0	4.0	1.0	4.0
mmu-miR-335-3p	PM	110.0	327.0	111.0	344.0
mmu-miR-335-3p	14:CA	0.0	1.0	111.0	344.0
mmu-miR-335-3p	19:GC	1.0	0.0	111.0	344.0
mmu-miR-335-3p	22:CT	0.0	15.0	111.0	344.0
mmu-miR-335-3p	16:CA,22:CT	0.0	1.0	111.0	344.0
mmu-miR-335-5p	PM	57.0	57.0	59.0	62.0
mmu-miR-335-5p	5:GT	1.0	0.0	59.0	62.0
mmu-miR-335-5p	7:GT	0.0	2.0	59.0	62.0
mmu-miR-335-5p	23:TA	0.0	1.0	59.0	62.0
mmu-miR-335-5p	23:TC	1.0	0.0	59.0	62.0
mmu-miR-335-5p	23:TG	0.0	2.0	59.0	62.0
mmu-miR-337-3p	PM	5.0	2.0	5.0	2.0
mmu-miR-337-5p	PM	3.0	3.0	3.0	3.0
mmu-miR-338-5p	PM	4.0	0.0	4.0	0.0
mmu-miR-339-3p	12:GA	0.0	1.0	1.0	3.0
mmu-miR-339-3p	12:GA,23:GA	1.0	1.0	1.0	3.0
mmu-miR-339-3p	12:GA,23:GT	0.0	1.0	1.0	3.0
mmu-miR-339-5p	PM	75.0	88.0	82.0	100.0
mmu-miR-339-5p	7:TA	0.0	1.0	82.0	100.0
mmu-miR-339-5p	12:CA	0.0	1.0	82.0	100.0
mmu-miR-339-5p	14:GT	1.0	0.0	82.0	100.0
mmu-miR-339-5p	17:GT	0.0	1.0	82.0	100.0
mmu-miR-339-5p	23:GA	0.0	3.0	82.0	100.0
mmu-miR-339-5p	23:GT	4.0	4.0	82.0	100.0
mmu-miR-339-5p	22:CA,23:GA	0.0	1.0	82.0	100.0
mmu-miR-339-5p	22:CA,23:GC	1.0	0.0	82.0	100.0
mmu-miR-339-5p	22:CA,23:GT	1.0	0.0	82.0	100.0
mmu-miR-339-5p	22:CT,23:GA	0.0	1.0	82.0	100.0
mmu-miR-340-3p	PM	32.0	112.0	32.0	113.0
mmu-miR-340-3p	22:CT	0.0	1.0	32.0	113.0
mmu-miR-340-5p	PM	37.0	83.0	37.0	87.0
mmu-miR-340-5p	15:GT	0.0	2.0	37.0	87.0
mmu-miR-340-5p	20:AT	0.0	1.0	37.0	87.0
mmu-miR-340-5p	22:TG	0.0	1.0	37.0	87.0
mmu-miR-341-3p	PM	21.0	47.0	22.0	49.0
mmu-miR-341-3p	3:GT	0.0	1.0	22.0	49.0
mmu-miR-341-3p	16:GT	0.0	1.0	22.0	49.0
mmu-miR-341-3p	1:TC,21:TA	1.0	0.0	22.0	49.0
mmu-miR-342-3p	PM	107.0	325.0	109.0	328.0
mmu-miR-342-3p	2:CT	1.0	0.0	109.0	328.0
mmu-miR-342-3p	20:CT	0.0	1.0	109.0	328.0
mmu-miR-342-3p	22:GT	1.0	0.0	109.0	328.0
mmu-miR-342-3p	23:TA	0.0	2.0	109.0	328.0
mmu-miR-342-5p	PM	624.0	777.0	626.0	782.0
mmu-miR-342-5p	3:GT	1.0	1.0	626.0	782.0
mmu-miR-342-5p	5:GA	0.0	1.0	626.0	782.0
mmu-miR-342-5p	8:CA	0.0	1.0	626.0	782.0
mmu-miR-342-5p	9:TC	1.0	0.0	626.0	782.0
mmu-miR-342-5p	22:GA	0.0	2.0	626.0	782.0
mmu-miR-344-3p	21:TC	0.0	1.0	0.0	2.0
mmu-miR-344-3p	21:TC,23:TA	0.0	1.0	0.0	2.0
mmu-miR-345-3p	22:CA	3.0	2.0	10.0	13.0
mmu-miR-345-3p	22:CT	0.0	2.0	10.0	13.0
mmu-miR-345-3p	21:AT,22:CA	5.0	3.0	10.0	13.0
mmu-miR-345-3p	21:AT,22:CG	0.0	1.0	10.0	13.0
mmu-miR-345-3p	21:AT,22:CT	2.0	5.0	10.0	13.0
mmu-miR-345-5p	PM	29.0	22.0	53.0	67.0
mmu-miR-345-5p	21:TA	0.0	1.0	53.0	67.0
mmu-miR-345-5p	22:TA	18.0	36.0	53.0	67.0
mmu-miR-345-5p	22:TG	6.0	8.0	53.0	67.0
mmu-miR-346-5p	9:CT	14.0	7.0	15.0	7.0
mmu-miR-346-5p	9:CT,16:CA	1.0	0.0	15.0	7.0
mmu-miR-3470a	20:GA	0.0	1.0	0.0	1.0
mmu-miR-3470b	PM	0.0	1.0	0.0	6.0
mmu-miR-3470b	2:CA,3:AG	0.0	1.0	0.0	6.0
mmu-miR-3470b	2:CT,3:AG	0.0	1.0	0.0	6.0
mmu-miR-3470b	4:CT,21:GT	0.0	1.0	0.0	6.0
mmu-miR-3470b	5:TA,21:GT	0.0	2.0	0.0	6.0
mmu-miR-3471	2:GA,10:AG	1.0	0.0	1.0	0.0
mmu-miR-3473a	PM	47.0	60.0	520.0	927.0
mmu-miR-3473a	2:GA	0.0	2.0	520.0	927.0
mmu-miR-3473a	5:GA	0.0	1.0	520.0	927.0
mmu-miR-3473a	6:AG	1.0	3.0	520.0	927.0
