miRNA name	pos:mut	trimmed_NGN2_Nicotinamide_Vitamin_B3_SRR22128557	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727	trimmed_NGN2_Fluorouracil_5-Fluoracil_5-FU_SRR22128317	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732	trimmed_NGN2_Vitamin_D2_SRR22128243	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729	trimmed_NGN2_Nicotinamide_Vitamin_B3_SRR22128557 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727 (PM+1MM+2MM)	trimmed_NGN2_Fluorouracil_5-Fluoracil_5-FU_SRR22128317 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732 (PM+1MM+2MM)	trimmed_NGN2_Vitamin_D2_SRR22128243 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729 (PM+1MM+2MM)
hsa-miR-375-3p	PM	60.0	1.0	47.0	0.0	0.0	2.0	0.0	0.0	1.0	69.0	1.0	50.0	0.0	0.0	2.0	0.0	0.0	1.0
hsa-miR-375-3p	9:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	1.0	50.0	0.0	0.0	2.0	0.0	0.0	1.0
hsa-miR-375-3p	22:AC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	1.0	50.0	0.0	0.0	2.0	0.0	0.0	1.0
hsa-miR-375-3p	22:AT	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	1.0	50.0	0.0	0.0	2.0	0.0	0.0	1.0
hsa-miR-375-3p	9:TC,22:AT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	1.0	50.0	0.0	0.0	2.0	0.0	0.0	1.0
hsa-miR-375-3p	21:GA,22:AC	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	1.0	50.0	0.0	0.0	2.0	0.0	0.0	1.0
hsa-miR-376a-3p	PM	246.0	15.0	478.0	4.0	0.0	12.0	2.0	0.0	10.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-3p	6:AG	226.0	9.0	507.0	4.0	1.0	15.0	6.0	2.0	10.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-3p	19:CT	74.0	1.0	108.0	0.0	0.0	2.0	1.0	1.0	5.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-3p	20:GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-3p	21:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-3p	21:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-3p	6:AG,11:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-3p	6:AG,14:AG	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-3p	6:AG,20:GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-3p	6:AG,21:TC	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-3p	6:AG,21:TG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	27.0	1099.0	9.0	1.0	29.0	9.0	3.0	25.0
hsa-miR-376a-5p	PM	3.0	1.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-376b-3p	PM	7.0	0.0	13.0	0.0	0.0	1.0	1.0	0.0	0.0	7.0	0.0	13.0	0.0	0.0	1.0	1.0	0.0	0.0
hsa-miR-376c-3p	PM	1280.0	55.0	2901.0	15.0	9.0	53.0	12.0	21.0	30.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	6:AG	64.0	2.0	185.0	2.0	1.0	5.0	0.0	1.0	9.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	7:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	7:GC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	9:GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	9:GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	10:GC	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	11:AT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	13:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	14:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	15:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	16:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	17:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	18:AG	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	20:GC	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	21:TA	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	21:TC	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	6:AG,13:AG	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-376c-3p	6:AG,21:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.0	58.0	3110.0	17.0	10.0	59.0	12.0	22.0	39.0
hsa-miR-377-3p	PM	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-377-5p	PM	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-378a-3p	PM	25.0	0.0	64.0	0.0	0.0	1.0	0.0	0.0	0.0	25.0	0.0	66.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-378a-3p	11:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	66.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-378a-3p	16:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	66.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-378g	PM	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-379-5p	PM	12.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-381-3p	PM	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-382-3p	PM	12.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	13.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-382-3p	7:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-382-5p	PM	226.0	5.0	608.0	5.0	0.0	5.0	0.0	3.0	2.0	230.0	5.0	621.0	5.0	0.0	5.0	0.0	3.0	2.0
hsa-miR-382-5p	7:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	5.0	621.0	5.0	0.0	5.0	0.0	3.0	2.0
hsa-miR-382-5p	12:TC	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	5.0	621.0	5.0	0.0	5.0	0.0	3.0	2.0
hsa-miR-382-5p	15:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	5.0	621.0	5.0	0.0	5.0	0.0	3.0	2.0
hsa-miR-382-5p	20:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	5.0	621.0	5.0	0.0	5.0	0.0	3.0	2.0
hsa-miR-382-5p	22:GA	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	5.0	621.0	5.0	0.0	5.0	0.0	3.0	2.0
hsa-miR-382-5p	22:GT	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	5.0	621.0	5.0	0.0	5.0	0.0	3.0	2.0
hsa-miR-383-5p	PM	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-383-5p	22:TA	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-3938	PM	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3940-3p	PM	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3943	PM	2.0	2.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3960	12:AC	19.0	1.0	34.0	2.0	0.0	3.0	1.0	1.0	1.0	672.0	102.0	1405.0	48.0	19.0	86.0	28.0	25.0	48.0
hsa-miR-3960	12:AC,17:GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	672.0	102.0	1405.0	48.0	19.0	86.0	28.0	25.0	48.0
hsa-miR-3960	12:AC,18:GC	583.0	87.0	1263.0	39.0	17.0	76.0	23.0	19.0	44.0	672.0	102.0	1405.0	48.0	19.0	86.0	28.0	25.0	48.0
hsa-miR-3960	12:AC,18:GT	17.0	7.0	34.0	6.0	1.0	2.0	2.0	3.0	2.0	672.0	102.0	1405.0	48.0	19.0	86.0	28.0	25.0	48.0
hsa-miR-3960	12:AG,18:GC	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	672.0	102.0	1405.0	48.0	19.0	86.0	28.0	25.0	48.0
hsa-miR-3960	12:AT,18:GC	47.0	7.0	72.0	0.0	1.0	5.0	2.0	2.0	1.0	672.0	102.0	1405.0	48.0	19.0	86.0	28.0	25.0	48.0
hsa-miR-409-3p	PM	105.0	2.0	186.0	0.0	0.0	4.0	1.0	2.0	0.0	107.0	2.0	186.0	0.0	0.0	4.0	1.0	2.0	0.0
hsa-miR-409-3p	22:TC	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	2.0	186.0	0.0	0.0	4.0	1.0	2.0	0.0
hsa-miR-409-5p	PM	14.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-409-5p	6:AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-410-3p	PM	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-411-5p	PM	98.0	4.0	268.0	4.0	2.0	6.0	0.0	3.0	4.0	106.0	4.0	290.0	4.0	2.0	6.0	0.0	3.0	4.0
hsa-miR-411-5p	5:AG	7.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	4.0	290.0	4.0	2.0	6.0	0.0	3.0	4.0
hsa-miR-411-5p	7:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	4.0	290.0	4.0	2.0	6.0	0.0	3.0	4.0
hsa-miR-411-5p	8:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	4.0	290.0	4.0	2.0	6.0	0.0	3.0	4.0
hsa-miR-411-5p	12:AT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	4.0	290.0	4.0	2.0	6.0	0.0	3.0	4.0
hsa-miR-421	PM	150.0	5.0	352.0	0.0	0.0	3.0	0.0	4.0	2.0	170.0	6.0	391.0	0.0	1.0	3.0	0.0	5.0	3.0
hsa-miR-421	14:AG	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	6.0	391.0	0.0	1.0	3.0	0.0	5.0	3.0
hsa-miR-421	21:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	6.0	391.0	0.0	1.0	3.0	0.0	5.0	3.0
hsa-miR-421	23:CA	8.0	0.0	7.0	0.0	1.0	0.0	0.0	1.0	0.0	170.0	6.0	391.0	0.0	1.0	3.0	0.0	5.0	3.0
hsa-miR-421	23:CT	10.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	1.0	170.0	6.0	391.0	0.0	1.0	3.0	0.0	5.0	3.0
hsa-miR-421	22:GA,23:CG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	6.0	391.0	0.0	1.0	3.0	0.0	5.0	3.0
hsa-miR-421	22:GA,23:CT	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	6.0	391.0	0.0	1.0	3.0	0.0	5.0	3.0
hsa-miR-423-3p	PM	19.0	5.0	27.0	0.0	0.0	3.0	0.0	0.0	0.0	19.0	5.0	27.0	0.0	0.0	3.0	0.0	0.0	0.0
hsa-miR-423-5p	PM	386.0	21.0	310.0	3.0	2.0	10.0	1.0	3.0	14.0	391.0	22.0	317.0	4.0	2.0	10.0	1.0	3.0	14.0
hsa-miR-423-5p	6:GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	22.0	317.0	4.0	2.0	10.0	1.0	3.0	14.0
hsa-miR-423-5p	11:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	22.0	317.0	4.0	2.0	10.0	1.0	3.0	14.0
hsa-miR-423-5p	12:GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	22.0	317.0	4.0	2.0	10.0	1.0	3.0	14.0
hsa-miR-423-5p	17:AT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	22.0	317.0	4.0	2.0	10.0	1.0	3.0	14.0
hsa-miR-423-5p	23:TA	2.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	391.0	22.0	317.0	4.0	2.0	10.0	1.0	3.0	14.0
hsa-miR-423-5p	23:TG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	22.0	317.0	4.0	2.0	10.0	1.0	3.0	14.0
hsa-miR-424-3p	PM	2.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-424-5p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-424-5p	22:AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-425-3p	PM	27.0	2.0	149.0	1.0	0.0	2.0	0.0	3.0	2.0	30.0	2.0	166.0	1.0	0.0	2.0	0.0	3.0	2.0
hsa-miR-425-3p	21:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	2.0	166.0	1.0	0.0	2.0	0.0	3.0	2.0
hsa-miR-425-3p	22:CA	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	2.0	166.0	1.0	0.0	2.0	0.0	3.0	2.0
hsa-miR-425-3p	22:CT	3.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	2.0	166.0	1.0	0.0	2.0	0.0	3.0	2.0
hsa-miR-425-3p	21:CT,22:CA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	2.0	166.0	1.0	0.0	2.0	0.0	3.0	2.0
hsa-miR-425-5p	PM	15.0	2.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	2.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-425-5p	7:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	2.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-425-5p	23:AT	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	2.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4255	2:AC,6:TG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4261	6:AG,12:AC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4266	2:TC,3:AT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4271	3:GA,10:AC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4284	PM	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4286	PM	1.0	5.0	17.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	5.0	17.0	0.0	0.0	3.0	1.0	0.0	0.0
hsa-miR-4288	11:AG,17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-4288	11:AG,17:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-4289	8:GA	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	34.0	10.0	39.0	2.0	0.0	8.0	2.0	0.0	4.0
hsa-miR-4289	8:GA,18:CG	32.0	9.0	38.0	2.0	0.0	8.0	1.0	0.0	3.0	34.0	10.0	39.0	2.0	0.0	8.0	2.0	0.0	4.0
hsa-miR-4289	8:GA,19:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	10.0	39.0	2.0	0.0	8.0	2.0	0.0	4.0
hsa-miR-4289	8:GA,19:AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	34.0	10.0	39.0	2.0	0.0	8.0	2.0	0.0	4.0
hsa-miR-429	PM	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4291	6:CG,12:CT	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4306	17:AT	142.0	2.0	234.0	5.0	2.0	0.0	0.0	0.0	2.0	143.0	2.0	234.0	5.0	2.0	0.0	0.0	0.0	2.0
hsa-miR-4306	10:AG,16:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	2.0	234.0	5.0	2.0	0.0	0.0	0.0	2.0
hsa-miR-431-3p	PM	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-431-5p	PM	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4317	14:GT,17:TC	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4318	13:AT	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-432-5p	PM	25.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-432-5p	23:GA	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-432-5p	23:GT	11.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-432-5p	22:GA,23:GA	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-432-5p	22:GA,23:GT	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-432-5p	22:GT,23:GT	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4323	18:AC	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0
hsa-miR-4323	18:AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0
hsa-miR-4325	14:AG,17:GA	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4328	16:TA	1.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-433-3p	PM	9.0	1.0	16.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0	1.0	16.0	0.0	0.0	3.0	0.0	0.0	0.0
hsa-miR-433-5p	PM	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4430	4:CT,7:GC	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4430	7:GC,15:GC	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4440	PM	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4441	2:CG,17:AG	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4443	1:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	5.0	0.0	0.0	1.0	0.0	1.0	1.0
hsa-miR-4443	5:AC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	5.0	0.0	0.0	1.0	0.0	1.0	1.0
hsa-miR-4443	1:TA,17:TG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	5.0	0.0	0.0	1.0	0.0	1.0	1.0
hsa-miR-4443	2:TC,5:AG	1.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	3.0	5.0	0.0	0.0	1.0	0.0	1.0	1.0
hsa-miR-4443	16:TC,17:TG	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	5.0	0.0	0.0	1.0	0.0	1.0	1.0
hsa-miR-4448	6:CG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4451	10:TG,17:AT	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-4455	9:TC	41.0	1.0	55.0	0.0	1.0	1.0	2.0	0.0	2.0	42.0	1.0	55.0	0.0	1.0	1.0	2.0	0.0	2.0
hsa-miR-4455	14:TG,16:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	1.0	55.0	0.0	1.0	1.0	2.0	0.0	2.0
hsa-miR-4466	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
