Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM6702649	"RSB196-232 [Ki16425]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107567"	SRX18107567	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702650	"RSB196-50 [Pirarubicin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107568"	SRX18107568	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702651	"RSB196-262 [Glimepiride]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108215"	SRX18108215	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702652	"RSB196-283 [Bicalutamide]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108216"	SRX18108216	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702653	"RSB196-51 [BI 2536]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108217"	SRX18108217	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702654	"RSB196-210 [SB525334]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108218"	SRX18108218	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702655	"RSB196-215 [CP-724714]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108219"	SRX18108219	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702656	"RSB196-228 [Megestrol Acetate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108220"	SRX18108220	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702657	"RSB196-327 [U0126-EtOH]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108221"	SRX18108221	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702658	"RSB196-323 [MLN8054]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108222"	SRX18108222	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702659	"RSB196-317 [Dimesna]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107193"	SRX18107193	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702660	"RSB196-322 [Isotretinoin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107194"	SRX18107194	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702661	"RSB196-181 [Capecitabine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107195"	SRX18107195	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702662	"RSB196-160 [SP600125]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107196"	SRX18107196	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702663	"RSB196-207 [SB431542]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107197"	SRX18107197	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702664	"RSB196-89 [Everolimus (RAD001)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107198"	SRX18107198	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702665	"RSB196-87 [Cabozantinib (XL184, BMS-907351)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107199"	SRX18107199	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702666	"RSB196-101 [Lapatinib (GW-572016) Ditosylate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107200"	SRX18107200	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702667	"RSB196-143 [Tandutinib (MLN518)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108091"	SRX18108091	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702668	"RSB196-70 [Fludarabine Phosphate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108228"	SRX18108228	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702669	"RSB196-85 [XL147]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108229"	SRX18108229	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702670	"RSB196-293 [KU-55933 (ATM Kinase Inhibitor)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108230"	SRX18108230	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702671	"RSB196-213 [Cisplatin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108231"	SRX18108231	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702672	"RSB196-341 [Bisoprolol fumarate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108232"	SRX18108232	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702673	"RSB196-287 [Raltitrexed]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108233"	SRX18108233	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702674	"RSB196-326 [Meropenem]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108234"	SRX18108234	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702675	"RSB211-359 [pc-Forskolin rep5-1]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107569"	SRX18107569	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702676	"RSB211-376 [pc-Forskolin rep5-2]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107570"	SRX18107570	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702677	"RSB211-375 [pc-Forskolin rep5-3]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107571"	SRX18107571	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702678	"RSB211-360 [pc-Forskolin rep5-4]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107572"	SRX18107572	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702679	"RSB211-24 [nc-DMSO rep5-1]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107573"	SRX18107573	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702680	"RSB211-23 [nc-DMSO rep5-2]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107574"	SRX18107574	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702681	"RSB211-10 [nc-DMSO rep5-3]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107575"	SRX18107575	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702682	"RSB211-26 [nc-DMSO rep5-4]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107576"	SRX18107576	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702683	"RSB211-25 [nc-DMSO rep5-5]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108223"	SRX18108223	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702684	"RSB211-9 [nc-DMSO rep5-6]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108224"	SRX18108224	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702685	"RSB211-7 [nc-DMSO rep5-7]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108225"	SRX18108225	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702686	"RSB211-8 [nc-DMSO rep5-8]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108226"	SRX18108226	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702687	"RSB211-320 [Cryptotanshinone]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108227"	SRX18108227	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702688	"RSB211-304 [Probucol]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108315"	SRX18108315	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702689	"RSB211-192 [PIK-294]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108316"	SRX18108316	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702690	"RSB211-272 [Betaxolol]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108317"	SRX18108317	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702691	"RSB211-84 [AZD1480]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107201"	SRX18107201	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702692	"RSB211-288 [Baicalein]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107202"	SRX18107202	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702693	"RSB211-69 [VX-809 (Lumacaftor)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107203"	SRX18107203	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702694	"RSB211-336 [Roflumilast]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107204"	SRX18107204	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702695	"RSB211-144 [Ketotifen Fumarate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107205"	SRX18107205	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702696	"RSB211-321 [Busulfan]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107206"	SRX18107206	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702697	"RSB211-325 [Didanosine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107207"	SRX18107207	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702698	"RSB211-33 [SB408124]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107208"	SRX18107208	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702699	"RSB211-160 [Mubritinib (TAK 165)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108235"	SRX18108235	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702700	"RSB211-337 [Diclofenac Sodium]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108236"	SRX18108236	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702701	"RSB211-225 [Nitrofural]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108237"	SRX18108237	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702702	"RSB211-161 [Sulfameter]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108238"	SRX18108238	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702703	"RSB211-176 [Aspartame]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108239"	SRX18108239	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702704	"RSB211-197 [Zafirlukast]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108240"	SRX18108240	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702705	"RSB211-177 [Vidarabine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108241"	SRX18108241	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702706	"RSB211-101 [RO4929097]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108242"	SRX18108242	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702707	"RSB211-67 [BMS-777607]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107577"	SRX18107577	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702708	"RSB211-193 [Orlistat]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107578"	SRX18107578	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702709	"RSB211-35 [Febuxostat]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107579"	SRX18107579	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702710	"RSB211-195 [Allopurinol Sodium]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107580"	SRX18107580	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702711	"RSB211-122 [AZD8931 (Sapitinib)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107581"	SRX18107581	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702712	"RSB211-226 [Gimeracil]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107582"	SRX18107582	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702713	"RSB211-352 [Ferulic Acid]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107583"	SRX18107583	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702714	"RSB211-65 [AT7867]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107584"	SRX18107584	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702715	"RSB211-98 [Meglumine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108318"	SRX18108318	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702716	"RSB211-172 [Rebamipide]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108319"	SRX18108319	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702717	"RSB211-129 [Semagacestat (LY450139)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108320"	SRX18108320	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702718	"RSB211-243 [Azithromycin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108321"	SRX18108321	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702719	"RSB211-41 [Pimobendan]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108322"	SRX18108322	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702720	"RSB211-97 [Fasudil (HA-1077) HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108323"	SRX18108323	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702721	"RSB211-83 [Gemfibrozil]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108324"	SRX18108324	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702722	"RSB211-173 [Nitazoxanide]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108325"	SRX18108325	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702723	"RSB211-214 [Telatinib]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107209"	SRX18107209	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702724	"RSB211-135 [Cefdinir]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107210"	SRX18107210	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702725	"RSB211-259 [Isradipine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107211"	SRX18107211	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702726	"RSB211-104 [Mometasone furoate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107212"	SRX18107212	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702727	"RSB211-149 [Beta Carotene]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107213"	SRX18107213	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702728	"RSB211-289 [Aminophylline]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107214"	SRX18107214	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702729	"RSB211-257 [Dofetilide]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107215"	SRX18107215	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702730	"RSB211-279 [Diphenhydramine HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107216"	SRX18107216	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702731	"RSB211-231 [Adenosine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108243"	SRX18108243	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702732	"RSB211-323 [Desonide]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108244"	SRX18108244	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702733	"RSB211-96 [MLN9708]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108245"	SRX18108245	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702734	"RSB211-329 [Progesterone]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108246"	SRX18108246	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702735	"RSB211-146 [BMS-794833]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108247"	SRX18108247	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702736	"RSB211-180 [CYT387]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108248"	SRX18108248	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702737	"RSB211-121 [Nevirapine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108249"	SRX18108249	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702738	"RSB211-103 [Sulfasalazine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108250"	SRX18108250	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702739	"RSB211-165 [Prednisone]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107585"	SRX18107585	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702740	"RSB211-186 [UK 383367]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107586"	SRX18107586	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702741	"RSB211-333 [Hydrochlorothiazide]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107587"	SRX18107587	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702742	"RSB211-266 [Famotidine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107588"	SRX18107588	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702743	"RSB211-133 [Furosemide]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107589"	SRX18107589	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702744	"RSB211-261 [Estrone]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107590"	SRX18107590	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702745	"RSB211-245 [Albendazole Oxide]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107591"	SRX18107591	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702746	"RSB211-99 [BIRB 796 (Doramapimod)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107592"	SRX18107592	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702747	"RSB211-109 [TWS119]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108326"	SRX18108326	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702748	"RSB211-116 [AST-1306]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108327"	SRX18108327	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702749	"RSB211-119 [Rifabutin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108328"	SRX18108328	"Zhiyun Wei"	"Oct 19, 2023"
