study_accession,study_title,experiment_accession,experiment_title,experiment_desc,organism_taxid,organism_name,library_name,library_strategy,library_source,library_selection,library_layout,sample_accession,sample_title,biosample,bioproject,instrument,instrument_model,instrument_model_desc,total_spots,total_size,run_accession,run_total_spots,run_total_bases
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107589,GSM6702743: RSB211-133 [Furosemide]; Homo sapiens; miRNA-Seq,GSM6702743: RSB211-133 [Furosemide]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702743,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610470,,SAMN31554166,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1180913,36943916,SRR22127942,1180913,88568475
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107588,GSM6702742: RSB211-266 [Famotidine]; Homo sapiens; miRNA-Seq,GSM6702742: RSB211-266 [Famotidine]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702742,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610469,,SAMN31554167,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1028394,31277799,SRR22127943,1028394,77129550
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107587,GSM6702741: RSB211-333 [Hydrochlorothiazide]; Homo sapiens; miRNA-Seq,GSM6702741: RSB211-333 [Hydrochlorothiazide]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702741,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610468,,SAMN31554168,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1052685,31596207,SRR22127944,1052685,78951375
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107586,GSM6702740: RSB211-186 [UK 383367]; Homo sapiens; miRNA-Seq,GSM6702740: RSB211-186 [UK 383367]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702740,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610467,,SAMN31554169,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,960343,28874673,SRR22127945,960343,72025725
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107585,GSM6702739: RSB211-165 [Prednisone]; Homo sapiens; miRNA-Seq,GSM6702739: RSB211-165 [Prednisone]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702739,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610466,,SAMN31554170,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,844987,26894111,SRR22127946,844987,63374025
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107584,GSM6702714: RSB211-65 [AT7867]; Homo sapiens; miRNA-Seq,GSM6702714: RSB211-65 [AT7867]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702714,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610465,,SAMN31554195,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,426224,13013788,SRR22127947,426224,31966800
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107583,GSM6702713: RSB211-352 [Ferulic Acid]; Homo sapiens; miRNA-Seq,GSM6702713: RSB211-352 [Ferulic Acid]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702713,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610464,,SAMN31554196,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1552142,47301304,SRR22127948,1552142,116410650
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107582,GSM6702712: RSB211-226 [Gimeracil]; Homo sapiens; miRNA-Seq,GSM6702712: RSB211-226 [Gimeracil]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702712,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610463,,SAMN31554197,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,550106,16735509,SRR22127949,550106,41257950
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107581,GSM6702711: RSB211-122 [AZD8931 (Sapitinib)]; Homo sapiens; miRNA-Seq,GSM6702711: RSB211-122 [AZD8931 (Sapitinib)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702711,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610462,,SAMN31554198,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1235601,37542002,SRR22127950,1235601,92670075
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107580,GSM6702710: RSB211-195 [Allopurinol Sodium]; Homo sapiens; miRNA-Seq,GSM6702710: RSB211-195 [Allopurinol Sodium]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702710,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610461,,SAMN31554199,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,603068,18909476,SRR22127951,603068,45230100
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107579,GSM6702709: RSB211-35 [Febuxostat]; Homo sapiens; miRNA-Seq,GSM6702709: RSB211-35 [Febuxostat]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702709,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610460,,SAMN31554200,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,465165,14716014,SRR22127952,465165,34887375
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107578,GSM6702708: RSB211-193 [Orlistat]; Homo sapiens; miRNA-Seq,GSM6702708: RSB211-193 [Orlistat]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702708,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610459,,SAMN31554201,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,477878,14617386,SRR22127953,477878,35840850
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107577,GSM6702707: RSB211-67 [BMS-777607]; Homo sapiens; miRNA-Seq,GSM6702707: RSB211-67 [BMS-777607]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702707,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610458,,SAMN31554202,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,876543,27670898,SRR22127954,876543,65740725
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107576,GSM6702682: RSB211-26 [nc-DMSO rep5-4]; Homo sapiens; miRNA-Seq,GSM6702682: RSB211-26 [nc-DMSO rep5-4]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702682,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610457,,SAMN31554227,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,957869,29296080,SRR22127955,957869,71840175
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107575,GSM6702681: RSB211-10 [nc-DMSO rep5-3]; Homo sapiens; miRNA-Seq,GSM6702681: RSB211-10 [nc-DMSO rep5-3]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702681,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610455,,SAMN31554228,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,624274,19088665,SRR22127956,624274,46820550
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107574,GSM6702680: RSB211-23 [nc-DMSO rep5-2]; Homo sapiens; miRNA-Seq,GSM6702680: RSB211-23 [nc-DMSO rep5-2]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702680,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610456,,SAMN31554229,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,848677,25969539,SRR22127957,848677,63650775
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107573,GSM6702679: RSB211-24 [nc-DMSO rep5-1]; Homo sapiens; miRNA-Seq,GSM6702679: RSB211-24 [nc-DMSO rep5-1]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702679,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610454,,SAMN31554230,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,768146,23524160,SRR22127958,768146,57610950
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107572,GSM6702678: RSB211-360 [pc-Forskolin rep5-4]; Homo sapiens; miRNA-Seq,GSM6702678: RSB211-360 [pc-Forskolin rep5-4]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702678,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610453,,SAMN31554231,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1230491,36173685,SRR22127959,1230491,92286825
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107571,GSM6702677: RSB211-375 [pc-Forskolin rep5-3]; Homo sapiens; miRNA-Seq,GSM6702677: RSB211-375 [pc-Forskolin rep5-3]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702677,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610452,,SAMN31554232,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1471657,43068546,SRR22127960,1471657,110374275
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107570,GSM6702676: RSB211-376 [pc-Forskolin rep5-2]; Homo sapiens; miRNA-Seq,GSM6702676: RSB211-376 [pc-Forskolin rep5-2]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702676,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610451,,SAMN31554233,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1611447,47121293,SRR22127961,1611447,120858525
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107743,GSM6701985: RSB241-264 [Cathepsin Inhibitor 1]; Homo sapiens; miRNA-Seq,GSM6701985: RSB241-264 [Cathepsin Inhibitor 1]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701985,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610624,,SAMN31554925,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1806979,57198986,SRR22127962,1806979,135523425
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107742,GSM6701984: RSB241-62 [Acesulfame Potassium]; Homo sapiens; miRNA-Seq,GSM6701984: RSB241-62 [Acesulfame Potassium]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701984,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610623,,SAMN31554926,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,601626,18754352,SRR22127963,601626,45121950
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107741,GSM6701983: RSB241-280 [Azilsartan Medoxomil]; Homo sapiens; miRNA-Seq,GSM6701983: RSB241-280 [Azilsartan Medoxomil]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701983,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610622,,SAMN31554927,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,404965,13103228,SRR22127964,404965,30372375
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107740,GSM6701982: RSB241-161 [Omeprazole]; Homo sapiens; miRNA-Seq,GSM6701982: RSB241-161 [Omeprazole]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701982,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610621,,SAMN31554928,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,962872,30362468,SRR22127965,962872,72215400
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107739,GSM6701981: RSB241-299 [Acetylcholine Chloride]; Homo sapiens; miRNA-Seq,GSM6701981: RSB241-299 [Acetylcholine Chloride]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701981,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610620,,SAMN31554929,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1363604,42745115,SRR22127966,1363604,102270300
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107738,GSM6701980: RSB241-183 [Levosulpiride]; Homo sapiens; miRNA-Seq,GSM6701980: RSB241-183 [Levosulpiride]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701980,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610619,,SAMN31554930,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1372411,41690836,SRR22127967,1372411,102930825
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107737,GSM6701979: RSB241-54 [Prucalopride]; Homo sapiens; miRNA-Seq,GSM6701979: RSB241-54 [Prucalopride]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701979,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610618,,SAMN31554931,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1848672,58667914,SRR22127968,1848672,138650400
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107736,GSM6701954: RSB241-295 [Azacitidine]; Homo sapiens; miRNA-Seq,GSM6701954: RSB241-295 [Azacitidine]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701954,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610617,,SAMN31554956,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1208878,37171084,SRR22127969,1208878,90665850
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107735,GSM6701953: RSB241-163 [Pizotifen Malate]; Homo sapiens; miRNA-Seq,GSM6701953: RSB241-163 [Pizotifen Malate]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701953,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610616,,SAMN31554957,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1382991,42718684,SRR22127970,1382991,103724325
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107734,GSM6701952: RSB241-109 [Etodolac]; Homo sapiens; miRNA-Seq,GSM6701952: RSB241-109 [Etodolac]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701952,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610615,,SAMN31554958,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1149984,35720536,SRR22127971,1149984,86248800
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107733,GSM6701951: RSB241-212 [Rivaroxaban]; Homo sapiens; miRNA-Seq,GSM6701951: RSB241-212 [Rivaroxaban]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701951,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610614,,SAMN31554959,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,534365,17065737,SRR22127972,534365,40077375
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107732,GSM6701950: RSB241-297 [Ranitidine]; Homo sapiens; miRNA-Seq,GSM6701950: RSB241-297 [Ranitidine]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701950,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610613,,SAMN31554960,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1171645,36236182,SRR22127973,1171645,87873375
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107731,GSM6701949: RSB241-64 [A-205804]; Homo sapiens; miRNA-Seq,GSM6701949: RSB241-64 [A-205804]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701949,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610612,,SAMN31554961,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1409309,44797118,SRR22127974,1409309,105698175
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107730,GSM6701948: RSB241-217 [Rosuvastatin Calcium]; Homo sapiens; miRNA-Seq,GSM6701948: RSB241-217 [Rosuvastatin Calcium]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701948,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610611,,SAMN31554962,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1545834,48334431,SRR22127975,1545834,115937550
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107729,GSM6701947: RSB241-198 [MPEP]; Homo sapiens; miRNA-Seq,GSM6701947: RSB241-198 [MPEP]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701947,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610610,,SAMN31554963,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1022176,32704461,SRR22127976,1022176,76663200
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107728,GSM6701890: RSB241-110 [Phenacetin]; Homo sapiens; miRNA-Seq,GSM6701890: RSB241-110 [Phenacetin]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701890,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610609,,SAMN31555020,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,992163,30914063,SRR22127977,992163,74412225
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107727,GSM6701889: RSB241-195 [Candesartan]; Homo sapiens; miRNA-Seq,GSM6701889: RSB241-195 [Candesartan]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701889,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610608,,SAMN31555021,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,857167,27179340,SRR22127978,857167,64287525
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107726,GSM6701888: RSB241-305 [Myricitrin]; Homo sapiens; miRNA-Seq,GSM6701888: RSB241-305 [Myricitrin]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701888,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610607,,SAMN31555022,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1230079,37594197,SRR22127979,1230079,92255925
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107725,GSM6701887: RSB241-67 [Bleomycin Sulfate]; Homo sapiens; miRNA-Seq,GSM6701887: RSB241-67 [Bleomycin Sulfate]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701887,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610606,,SAMN31555023,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1106624,35362110,SRR22127980,1106624,82996800
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107724,GSM6701886: RSB241-154 [Dapivirine (TMC120)]; Homo sapiens; miRNA-Seq,GSM6701886: RSB241-154 [Dapivirine (TMC120)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701886,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610605,,SAMN31555024,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1188845,37448362,SRR22127981,1188845,89163375
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107723,GSM6701885: RSB241-99 [Benazepril HCl]; Homo sapiens; miRNA-Seq,GSM6701885: RSB241-99 [Benazepril HCl]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701885,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610604,,SAMN31555025,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,713016,22506255,SRR22127982,713016,53476200
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107722,GSM6701884: RSB241-215 [PD128907 HCl]; Homo sapiens; miRNA-Seq,GSM6701884: RSB241-215 [PD128907 HCl]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701884,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610603,,SAMN31555026,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,976532,30372036,SRR22127983,976532,73239900
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107721,GSM6701883: RSB241-332 [Alogliptin]; Homo sapiens; miRNA-Seq,GSM6701883: RSB241-332 [Alogliptin]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701883,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610602,,SAMN31555027,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,668651,20781661,SRR22127984,668651,50148825
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107720,GSM6701858: RSB241-76 [Epinephrine Bitartrate]; Homo sapiens; miRNA-Seq,GSM6701858: RSB241-76 [Epinephrine Bitartrate]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701858,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610601,,SAMN31555052,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,888020,27868214,SRR22127985,888020,66601500
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107719,GSM6701857: RSB241-82 [PJ34]; Homo sapiens; miRNA-Seq,GSM6701857: RSB241-82 [PJ34]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701857,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610600,,SAMN31555053,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,634517,19751813,SRR22127986,634517,47588775
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107718,GSM6701856: RSB241-130 [Brompheniramine hydrogen maleate]; Homo sapiens; miRNA-Seq,GSM6701856: RSB241-130 [Brompheniramine hydrogen maleate]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701856,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610599,,SAMN31555054,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,574586,18312238,SRR22127987,574586,43093950
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107717,GSM6701855: RSB241-247 [Fesoterodine Fumarate]; Homo sapiens; miRNA-Seq,GSM6701855: RSB241-247 [Fesoterodine Fumarate]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701855,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610598,,SAMN31555055,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,979369,30580469,SRR22127988,979369,73452675
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107716,GSM6701854: RSB241-243 [VX-765]; Homo sapiens; miRNA-Seq,GSM6701854: RSB241-243 [VX-765]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701854,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610597,,SAMN31555056,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,921294,28953330,SRR22127989,921294,69097050
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107715,GSM6701853: RSB241-91 [Cyclocytidine HCl]; Homo sapiens; miRNA-Seq,GSM6701853: RSB241-91 [Cyclocytidine HCl]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701853,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610596,,SAMN31555057,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,215550,6910125,SRR22127990,215550,16166250
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18107714,GSM6701852: RSB241-225 [Ibuprofen]; Homo sapiens; miRNA-Seq,GSM6701852: RSB241-225 [Ibuprofen]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6701852,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610595,,SAMN31555058,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1114413,34542379,SRR22127991,1114413,83580975
