miRNA name	pos:mut	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_1	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_1	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_1	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_3	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_3	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_3 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_3 (PM+1MM+2MM)
hsa-miR-335-3p	13:GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	14:CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	14:CT	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	15:TA	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	15:TC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	16:CA	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	16:CG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	16:CT	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	17:CA	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	17:CT	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	18:TA	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	18:TC	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	19:GA	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	19:GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	21:CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	21:CT	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	22:CA	19.0	13.0	13.0	8.0	6.0	10.0	4.0	4.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	22:CG	2.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	22:CT	233.0	86.0	109.0	50.0	55.0	94.0	71.0	26.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	12:TA,20:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	20:AC,22:CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	20:AT,22:CA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	21:CA,22:CA	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	21:CA,22:CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	21:CA,22:CT	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-3p	21:CT,22:CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	15060.0	4208.0	5898.0	4717.0	4383.0	4819.0	4000.0	2270.0
hsa-miR-335-5p	PM	13649.0	3081.0	5894.0	6412.0	5444.0	5396.0	3695.0	1365.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	9:AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	10:AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	10:AT	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	12:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	12:AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	13:AT	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	14:CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	14:CG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	14:CT	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	15:GA	3.0	2.0	2.0	0.0	0.0	1.0	1.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	15:GC	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	15:GT	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	16:AG	0.0	0.0	4.0	1.0	1.0	2.0	0.0	1.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	17:AG	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	17:AT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	18:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	21:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	22:GT	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	23:TA	189.0	52.0	41.0	47.0	44.0	54.0	35.0	14.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	23:TC	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-335-5p	23:TG	9.0	1.0	3.0	1.0	3.0	6.0	1.0	0.0	13861.0	3139.0	5950.0	6465.0	5496.0	5461.0	3735.0	1381.0
hsa-miR-337-3p	PM	5.0	2.0	2.0	0.0	0.0	123.0	1.0	0.0	5.0	2.0	2.0	0.0	0.0	123.0	1.0	0.0
hsa-miR-337-5p	PM	1.0	1.0	2.0	1.0	0.0	66.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	70.0	0.0	0.0
hsa-miR-337-5p	10:CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	70.0	0.0	0.0
hsa-miR-337-5p	21:TA	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	70.0	0.0	0.0
hsa-miR-337-5p	20:TA,21:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	70.0	0.0	0.0
hsa-miR-338-3p	PM	1217.0	528.0	344.0	537.0	484.0	239.0	221.0	118.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	14:AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	15:TA	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	16:TA	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	16:TC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	17:TG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	18:TA	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	19:GC	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	19:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	22:GA	14.0	4.0	7.0	12.0	7.0	11.0	8.0	2.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	22:GT	1.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-3p	21:TA,22:GA	3.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	1237.0	537.0	355.0	554.0	495.0	252.0	229.0	121.0
hsa-miR-338-5p	PM	2.0	1.0	1.0	0.0	1.0	2.0	1.0	3.0	9.0	9.0	3.0	4.0	6.0	7.0	6.0	5.0
hsa-miR-338-5p	22:GA	4.0	7.0	2.0	4.0	3.0	5.0	4.0	1.0	9.0	9.0	3.0	4.0	6.0	7.0	6.0	5.0
hsa-miR-338-5p	22:GT	3.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	9.0	9.0	3.0	4.0	6.0	7.0	6.0	5.0
hsa-miR-339-3p	PM	4385.0	1479.0	2077.0	2142.0	1571.0	1704.0	1176.0	940.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	10:CT	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	11:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	12:AT	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	13:CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	13:CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	14:GA	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	14:GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	16:CT	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	17:AG	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	17:AT	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	18:GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	19:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	20:GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	21:CT	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	22:CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	22:CT	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	23:GA	42.0	17.0	17.0	13.0	18.0	14.0	9.0	4.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	23:GC	4.0	0.0	5.0	5.0	2.0	2.0	5.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	23:GT	836.0	255.0	438.0	390.0	234.0	361.0	204.0	140.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	10:CG,13:CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	12:AG,23:GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	14:GA,23:GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	14:GC,23:GT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	14:GT,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	15:AT,23:GT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	16:CT,23:GT	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	19:AG,23:GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	22:CA,23:GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	22:CA,23:GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	22:CA,23:GT	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	22:CG,23:GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	22:CG,23:GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	22:CT,23:GA	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-3p	22:CT,23:GT	4.0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	5288.0	1758.0	2539.0	2557.0	1829.0	2090.0	1404.0	1086.0
hsa-miR-339-5p	PM	52.0	53.0	35.0	40.0	54.0	54.0	43.0	37.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-339-5p	17:GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-339-5p	23:GA	6.0	0.0	2.0	3.0	2.0	0.0	1.0	2.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-339-5p	23:GC	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-339-5p	23:GT	80.0	32.0	47.0	35.0	25.0	21.0	37.0	29.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-339-5p	21:AT,23:GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-339-5p	22:CA,23:GA	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-339-5p	22:CA,23:GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-339-5p	22:CA,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-339-5p	22:CT,23:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-339-5p	22:CT,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	139.0	87.0	86.0	79.0	81.0	75.0	84.0	70.0
hsa-miR-33a-3p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	67.0	48.0	15.0	21.0	34.0	29.0	22.0	11.0
hsa-miR-33a-3p	22:CA	9.0	13.0	2.0	4.0	3.0	5.0	3.0	1.0	67.0	48.0	15.0	21.0	34.0	29.0	22.0	11.0
hsa-miR-33a-3p	22:CG	3.0	2.0	0.0	0.0	3.0	2.0	2.0	0.0	67.0	48.0	15.0	21.0	34.0	29.0	22.0	11.0
hsa-miR-33a-3p	22:CT	55.0	33.0	12.0	16.0	26.0	21.0	17.0	10.0	67.0	48.0	15.0	21.0	34.0	29.0	22.0	11.0
hsa-miR-33a-3p	21:AG,22:CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	67.0	48.0	15.0	21.0	34.0	29.0	22.0	11.0
hsa-miR-33a-3p	21:AT,22:CA	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	67.0	48.0	15.0	21.0	34.0	29.0	22.0	11.0
hsa-miR-33a-3p	21:AT,22:CT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	67.0	48.0	15.0	21.0	34.0	29.0	22.0	11.0
hsa-miR-33a-5p	PM	84.0	41.0	11.0	18.0	33.0	15.0	21.0	11.0	87.0	44.0	11.0	21.0	34.0	16.0	22.0	11.0
hsa-miR-33a-5p	15:CT	2.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	87.0	44.0	11.0	21.0	34.0	16.0	22.0	11.0
hsa-miR-33a-5p	20:CT	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	87.0	44.0	11.0	21.0	34.0	16.0	22.0	11.0
hsa-miR-33a-5p	21:AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	87.0	44.0	11.0	21.0	34.0	16.0	22.0	11.0
hsa-miR-33a-5p	21:AT	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	87.0	44.0	11.0	21.0	34.0	16.0	22.0	11.0
hsa-miR-33b-3p	22:CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0
hsa-miR-33b-3p	22:CT	0.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0
hsa-miR-33b-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	3.0	2.0	1.0	6.0	3.0	3.0	2.0
hsa-miR-33b-5p	9:CT,10:TA	8.0	3.0	2.0	1.0	6.0	3.0	2.0	2.0	9.0	3.0	2.0	1.0	6.0	3.0	3.0	2.0
hsa-miR-340-3p	PM	14169.0	2843.0	3845.0	5138.0	3121.0	3722.0	4024.0	2090.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	10:GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	10:GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	11:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	12:TC	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	13:AG	5.0	3.0	3.0	2.0	6.0	2.0	3.0	2.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	13:AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	15:TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	15:TC	8.0	1.0	2.0	0.0	2.0	1.0	1.0	1.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	16:TA	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	16:TC	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	17:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	18:AG	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	18:AT	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	19:TC	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	19:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	20:AG	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	21:GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	22:CA	6.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	22:CT	4.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	13:AG,18:AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
hsa-miR-340-3p	13:AG,19:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14199.0	2853.0	3853.0	5144.0	3135.0	3731.0	4031.0	2098.0
